voucher_id,line_no,transaction_date,transaction_type,department_code,partner_code,debit_credit_type,account_code,account_name,amount,evidence_type,evidence_no,description,remarks
JV2026081054,2,2026-08-20,운송비,D007,V005,차변,1180,부가세대급금,115000,전자세금계산서,TAX-202608-0054,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081054,3,2026-08-20,운송비,D007,V005,대변,2120,미지급금,1265000,전자세금계산서,TAX-202608-0054,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081055,1,2026-08-08,원재료 매입,D002,V001,차변,1210,원재료,7390000,전자세금계산서,TAX-202608-0055,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081055,2,2026-08-08,원재료 매입,D002,V001,차변,1180,부가세대급금,739000,전자세금계산서,TAX-202608-0055,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081055,3,2026-08-08,원재료 매입,D002,V001,대변,2110,외상매입금,8129000,전자세금계산서,TAX-202608-0055,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081056,1,2026-08-11,운송비,D007,V005,차변,5140,운반비,610000,전자세금계산서,TAX-202608-0056,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081056,2,2026-08-11,운송비,D007,V005,차변,1180,부가세대급금,61000,전자세금계산서,TAX-202608-0056,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081056,3,2026-08-11,운송비,D007,V005,대변,2120,미지급금,671000,전자세금계산서,TAX-202608-0056,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081057,1,2026-08-16,원재료 매입,D002,V002,차변,1210,원재료,6710000,전자세금계산서,TAX-202608-0057,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081057,2,2026-08-16,원재료 매입,D002,V002,차변,1180,부가세대급금,671000,전자세금계산서,TAX-202608-0057,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081057,3,2026-08-16,원재료 매입,D002,V002,대변,2110,외상매입금,7381000,전자세금계산서,TAX-202608-0057,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081058,1,2026-08-12,원재료 매입,D002,V001,차변,1210,원재료,5520000,전자세금계산서,TAX-202608-0058,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081058,2,2026-08-12,원재료 매입,D002,V001,차변,1180,부가세대급금,552000,전자세금계산서,TAX-202608-0058,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081058,3,2026-08-12,원재료 매입,D002,V001,대변,2110,외상매입금,6072000,전자세금계산서,TAX-202608-0058,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081059,1,2026-08-09,제품 판매,D006,C003,차변,1130,외상매출금,17116000,전자세금계산서,TAX-202608-0059,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081059,2,2026-08-09,제품 판매,D006,C003,대변,4110,제품매출,15560000,전자세금계산서,TAX-202608-0059,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081059,3,2026-08-09,제품 판매,D006,C003,대변,2180,부가세예수금,1556000,전자세금계산서,TAX-202608-0059,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081060,1,2026-08-20,산업용 소모품 구매,D007,V004,차변,5130,소모품비,330000,법인카드,TAX-202608-0060,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081060,2,2026-08-20,산업용 소모품 구매,D007,V004,차변,1180,부가세대급금,33000,법인카드,TAX-202608-0060,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081060,3,2026-08-20,산업용 소모품 구매,D007,V004,대변,2110,외상매입금,363000,법인카드,TAX-202608-0060,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081061,1,2026-08-11,산업용 소모품 구매,D007,V003,차변,5130,소모품비,810000,법인카드,CARD-202608-0061,현장 안전용품 구매,포트폴리오용 합성 거래
JV2026081061,2,2026-08-11,산업용 소모품 구매,D007,V003,차변,1180,부가세대급금,81000,법인카드,CARD-202608-0061,현장 안전용품 구매,포트폴리오용 합성 거래
JV2026081061,3,2026-08-11,산업용 소모품 구매,D007,V003,대변,2140,카드미지급금,891000,법인카드,CARD-202608-0061,현장 안전용품 구매,포트폴리오용 합성 거래
JV2026081062,1,2026-08-30,제품 판매,D006,C004,차변,1130,외상매출금,17050000,전자세금계산서,TAX-202608-0062,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081062,2,2026-08-30,제품 판매,D006,C004,대변,4110,제품매출,15500000,전자세금계산서,TAX-202608-0062,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081062,3,2026-08-30,제품 판매,D006,C004,대변,2180,부가세예수금,1550000,전자세금계산서,TAX-202608-0062,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081064,1,2026-08-22,원재료 매입,D002,V002,차변,1210,원재료,2620000,전자세금계산서,TAX-202608-0064,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081064,2,2026-08-22,원재료 매입,D002,V002,차변,1180,부가세대급금,262000,전자세금계산서,TAX-202608-0064,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081064,3,2026-08-22,원재료 매입,D002,V002,대변,2110,외상매입금,2882000,전자세금계산서,TAX-202608-0064,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081065,1,2026-08-04,생산설비 구매,D002,V007,차변,1510,기계장치,11600000,전자세금계산서,TAX-202608-0065,생산설비 구매,포트폴리오용 합성 거래
JV2026081065,2,2026-08-04,생산설비 구매,D002,V007,차변,1180,부가세대급금,1160000,전자세금계산서,TAX-202608-0065,생산설비 구매,포트폴리오용 합성 거래
JV2026081065,3,2026-08-04,생산설비 구매,D002,V007,대변,2120,미지급금,12760000,전자세금계산서,TAX-202608-0065,생산설비 구매,포트폴리오용 합성 거래
JV2026081066,1,2026-08-16,원재료 매입,D002,V002,차변,1210,원재료,6030000,전자세금계산서,TAX-202608-0066,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081066,2,2026-08-16,원재료 매입,D002,V002,차변,1180,부가세대급금,603000,전자세금계산서,TAX-202608-0066,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081066,3,2026-08-16,원재료 매입,D002,V002,대변,2110,외상매입금,6633000,전자세금계산서,TAX-202608-0066,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081067,1,2026-08-17,공장 전기요금,D003,V006,차변,5150,전력비,2270000,전자세금계산서,TAX-202608-0067,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081067,2,2026-08-17,공장 전기요금,D003,V006,차변,1180,부가세대급금,227000,전자세금계산서,TAX-202608-0067,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081067,3,2026-08-17,공장 전기요금,D003,V006,대변,2120,미지급금,2497000,전자세금계산서,TAX-202608-0067,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081068,1,2026-08-19,공장 전기요금,D004,V006,차변,5150,전력비,4740000,전자세금계산서,TAX-202608-0068,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081068,2,2026-08-19,공장 전기요금,D004,V006,차변,1180,부가세대급금,474000,전자세금계산서,TAX-202608-0068,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081068,3,2026-08-19,공장 전기요금,D004,V006,대변,2120,미지급금,5214000,전자세금계산서,TAX-202608-0068,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081070,1,2026-08-27,운송비,D007,V005,차변,5140,운반비,400000,전자세금계산서,TAX-202608-0070,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081070,2,2026-08-27,운송비,D007,V005,차변,1180,부가세대급금,40000,전자세금계산서,TAX-202608-0070,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081070,3,2026-08-27,운송비,D007,V005,대변,2120,미지급금,440000,전자세금계산서,TAX-202608-0070,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081071,1,2026-08-01,운송비,D007,V005,차변,5140,운반비,800000,전자세금계산서,TAX-202608-0071,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081071,2,2026-08-01,운송비,D007,V005,차변,1180,부가세대급금,80000,전자세금계산서,TAX-202608-0071,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081071,3,2026-08-01,운송비,D007,V005,대변,2120,미지급금,880000,전자세금계산서,TAX-202608-0071,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081072,1,2026-08-17,운송비,D007,V005,차변,5140,운반비,360000,전자세금계산서,TAX-202608-0072,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081072,2,2026-08-17,운송비,D007,V005,차변,1180,부가세대급금,36000,전자세금계산서,TAX-202608-0072,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081072,3,2026-08-17,운송비,D007,V005,대변,2120,미지급금,396000,전자세금계산서,TAX-202608-0072,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081073,1,2026-08-14,제품 판매,D006,C002,차변,1130,외상매출금,18656000,전자세금계산서,TAX-202608-0073,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081073,2,2026-08-14,제품 판매,D006,C002,대변,4110,제품매출,16960000,전자세금계산서,TAX-202608-0073,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081073,3,2026-08-14,제품 판매,D006,C002,대변,2180,부가세예수금,1696000,전자세금계산서,TAX-202608-0073,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081074,1,2026-08-05,제품 판매,D006,C004,차변,1130,외상매출금,6369000,전자세금계산서,TAX-202608-0074,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081074,2,2026-08-05,제품 판매,D006,C004,대변,4110,제품매출,5790000,전자세금계산서,TAX-202608-0074,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081074,3,2026-08-05,제품 판매,D006,C004,대변,2180,부가세예수금,579000,전자세금계산서,TAX-202608-0074,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081075,1,2026-08-03,산업용 소모품 구매,D003,V004,차변,5130,소모품비,690000,법인카드,TAX-202608-0075,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081075,2,2026-08-03,산업용 소모품 구매,D003,V004,차변,1180,부가세대급금,69000,법인카드,TAX-202608-0075,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081075,3,2026-08-03,산업용 소모품 구매,D003,V004,대변,2110,외상매입금,759000,법인카드,TAX-202608-0075,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081076,1,2026-08-21,제품 판매,D006,C003,차변,1130,외상매출금,13497000,전자세금계산서,TAX-202608-0076,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081076,2,2026-08-21,제품 판매,D006,C003,대변,4110,제품매출,12270000,전자세금계산서,TAX-202608-0076,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081076,3,2026-08-21,제품 판매,D006,C003,대변,2180,부가세예수금,1227000,전자세금계산서,TAX-202608-0076,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081078,1,2026-08-24,생산설비 구매,D002,V007,차변,1510,기계장치,16250000,전자세금계산서,TAX-202608-0078,품질검사 설비 구매,포트폴리오용 합성 거래
JV2026081078,2,2026-08-24,생산설비 구매,D002,V007,차변,1180,부가세대급금,1625000,전자세금계산서,TAX-202608-0078,품질검사 설비 구매,포트폴리오용 합성 거래
JV2026081078,3,2026-08-24,생산설비 구매,D002,V007,대변,2120,미지급금,17875000,전자세금계산서,TAX-202608-0078,품질검사 설비 구매,포트폴리오용 합성 거래
JV2026081079,1,2026-08-02,공장 전기요금,D004,V006,차변,5150,전력비,2260000,전자세금계산서,TAX-202608-0079,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081079,2,2026-08-02,공장 전기요금,D004,V006,차변,1180,부가세대급금,226000,전자세금계산서,TAX-202608-0079,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081079,3,2026-08-02,공장 전기요금,D004,V006,대변,2120,미지급금,2486000,전자세금계산서,TAX-202608-0079,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081080,1,2026-08-26,운송비,D007,V005,차변,5140,운반비,360000,전자세금계산서,TAX-202608-0080,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081080,2,2026-08-26,운송비,D007,V005,차변,1180,부가세대급금,36000,전자세금계산서,TAX-202608-0080,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081080,3,2026-08-26,운송비,D007,V005,대변,2120,미지급금,396000,전자세금계산서,TAX-202608-0080,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081081,1,2026-08-22,제품 판매,D006,C001,차변,1130,외상매출금,16489000,전자세금계산서,TAX-202608-0081,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081081,2,2026-08-22,제품 판매,D006,C001,대변,4110,제품매출,14990000,전자세금계산서,TAX-202608-0081,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081081,3,2026-08-22,제품 판매,D006,C001,대변,2180,부가세예수금,1499000,전자세금계산서,TAX-202608-0081,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081082,1,2026-08-26,공장 전기요금,D004,V006,차변,5150,전력비,4540000,전자세금계산서,TAX-202608-0082,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081082,2,2026-08-26,공장 전기요금,D004,V006,차변,1180,부가세대급금,454000,전자세금계산서,TAX-202608-0082,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081082,3,2026-08-26,공장 전기요금,D004,V006,대변,2120,미지급금,4994000,전자세금계산서,TAX-202608-0082,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081084,1,2026-08-20,원재료 매입,D002,V002,차변,1210,원재료,4200000,전자세금계산서,TAX-202608-0084,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081084,2,2026-08-20,원재료 매입,D002,V002,차변,1180,부가세대급금,420000,전자세금계산서,TAX-202608-0084,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081084,3,2026-08-20,원재료 매입,D002,V002,대변,2110,외상매입금,4620000,전자세금계산서,TAX-202608-0084,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081085,1,2026-08-12,원재료 매입,D002,V002,차변,1210,원재료,5700000,전자세금계산서,TAX-202608-0085,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081085,2,2026-08-12,원재료 매입,D002,V002,차변,1180,부가세대급금,570000,전자세금계산서,TAX-202608-0085,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081085,3,2026-08-12,원재료 매입,D002,V002,대변,2110,외상매입금,6270000,전자세금계산서,TAX-202608-0085,합성고무 원재료 구매,포트폴리오용 합성 거래
